MsgID.LOCAL_POSITION,6695.3410000,1.1305465,-0.3516318,-2.7714071
MsgID.LOCAL_VELOCITY,6695.3410000,4.4558744,0.1429598,-1.2343689
MsgID.GLOBAL_POSITION,0.0000000,-122.3957379,37.7933018,2.9960000
MsgID.LOCAL_VELOCITY,0.0000000,5.0300000,0.1700000,-0.5100000
MsgID.LOCAL_POSITION,6695.5920000,2.2504478,-0.1112680,-2.9960256
MsgID.LOCAL_VELOCITY,6695.5920000,5.0320392,0.1765411,-0.5174889
MsgID.GLOBAL_POSITION,0.0000000,-122.3957388,37.7933135,2.9430000
MsgID.LOCAL_VELOCITY,0.0000000,5.4800000,0.1600000,0.4700000
MsgID.LOCAL_POSITION,6695.8410000,3.5607655,-0.1934727,-2.9432292
MsgID.LOCAL_VELOCITY,6695.8410000,5.4824529,0.1655020,0.4771976
MsgID.GLOBAL_POSITION,0.0000000,-122.3957376,37.7933277,2.8760000
MsgID.LOCAL_VELOCITY,0.0000000,6.8500000,0.2000000,-0.2600000
MsgID.LOCAL_POSITION,6696.0920000,5.1333280,-0.0877780,-2.8760662
MsgID.LOCAL_VELOCITY,6696.0920000,6.8557358,0.2011319,-0.2685260
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957366,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957371,37.7933434,2.9300000
MsgID.LOCAL_VELOCITY,0.0000000,7.5900000,0.1700000,-0.2800000
MsgID.LOCAL_POSITION,6696.3420000,6.8765554,-0.0360897,-2.9300737
MsgID.LOCAL_VELOCITY,6696.3420000,7.5971246,0.1761385,-0.2850402
MsgID.GLOBAL_POSITION,0.0000000,-122.3957361,37.7933595,2.9560000
MsgID.LOCAL_VELOCITY,0.0000000,6.6900000,0.1200000,0.0700000
MsgID.LOCAL_POSITION,6696.5920000,8.6663094,0.0487641,-2.9569209
MsgID.LOCAL_VELOCITY,6696.5920000,6.6921091,0.1209029,0.0733414
MsgID.GLOBAL_POSITION,0.0000000,-122.3957355,37.7933728,2.9310000
MsgID.LOCAL_VELOCITY,0.0000000,4.5900000,0.0300000,0.0500000
MsgID.LOCAL_POSITION,6696.8420000,10.1450224,0.1004007,-2.9314914
MsgID.LOCAL_VELOCITY,6696.8420000,4.5929427,0.0358677,0.0548742
MsgID.GLOBAL_POSITION,0.0000000,-122.3957370,37.7933825,2.9410000
MsgID.LOCAL_VELOCITY,0.0000000,3.0200000,0.0000000,0.0100000
MsgID.LOCAL_POSITION,6697.0930000,11.2260408,-0.0346306,-2.9419868
MsgID.LOCAL_VELOCITY,6697.0930000,3.0202460,0.0065073,0.0198082
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957366,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957372,37.7933876,2.9470000
MsgID.LOCAL_VELOCITY,0.0000000,1.6500000,0.2400000,0.0000000
MsgID.LOCAL_POSITION,6697.3440000,11.7896194,-0.0511771,-2.9473550
MsgID.LOCAL_VELOCITY,6697.3440000,1.6566895,0.2405293,-0.0096224
MsgID.GLOBAL_POSITION,0.0000000,-122.3957349,37.7933914,2.9470000
MsgID.LOCAL_VELOCITY,0.0000000,1.1700000,1.3300000,0.1300000
MsgID.LOCAL_POSITION,6697.5940000,12.2142439,0.1578736,-2.9470119
MsgID.LOCAL_VELOCITY,6697.5940000,1.1749536,1.3334969,0.1311450
MsgID.GLOBAL_POSITION,0.0000000,-122.3957291,37.7933942,2.9280000
MsgID.LOCAL_VELOCITY,0.0000000,0.6600000,2.5300000,0.0000000
MsgID.LOCAL_POSITION,6697.8440000,12.5221624,0.6663235,-2.9286361
MsgID.LOCAL_VELOCITY,6697.8440000,0.6634126,2.5353262,-0.0074361
MsgID.GLOBAL_POSITION,0.0000000,-122.3957222,37.7933936,2.9350000
MsgID.LOCAL_VELOCITY,0.0000000,0.0800000,3.6100000,-0.0600000
MsgID.LOCAL_POSITION,6698.0950000,12.4594727,1.2851557,-2.9352121
MsgID.LOCAL_VELOCITY,6698.0950000,0.0817802,3.6119564,-0.0633151
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957366,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957097,37.7933932,2.9400000
MsgID.LOCAL_VELOCITY,0.0000000,-0.4300000,4.5800000,-0.0500000
MsgID.LOCAL_POSITION,6698.3450000,12.4151506,2.3976917,-2.9407768
MsgID.LOCAL_VELOCITY,6698.3450000,-0.4340183,4.5848660,-0.0567957
MsgID.GLOBAL_POSITION,0.0000000,-122.3956950,37.7933923,2.9340000
MsgID.LOCAL_VELOCITY,0.0000000,-0.9700000,5.4700000,-0.0700000
MsgID.LOCAL_POSITION,6698.5960000,12.3087349,3.7054434,-2.9340012
MsgID.LOCAL_VELOCITY,6698.5960000,-0.9716713,5.4712691,-0.0726808
MsgID.GLOBAL_POSITION,0.0000000,-122.3956776,37.7933903,2.9450000
MsgID.LOCAL_VELOCITY,0.0000000,-1.6100000,6.3100000,-0.1500000
MsgID.LOCAL_POSITION,6698.8470000,12.0830050,5.2524204,-2.9451661
MsgID.LOCAL_VELOCITY,6698.8470000,-1.6195129,6.3183193,-0.1513570
MsgID.GLOBAL_POSITION,0.0000000,-122.3956596,37.7933862,2.9440000
MsgID.LOCAL_VELOCITY,0.0000000,-2.2800000,6.8400000,-0.1000000
MsgID.LOCAL_POSITION,6699.0980000,11.6289864,6.8451872,-2.9443443
MsgID.LOCAL_VELOCITY,6699.0980000,-2.2873981,6.8426790,-0.1041937
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957366,37.7932815,0.0000000
MsgID.LOCAL_POSITION,6699.3480000,10.7341223,8.6466942,-2.9487181
MsgID.LOCAL_VELOCITY,6699.3480000,-2.6907742,6.1425433,-0.0986424
MsgID.GLOBAL_POSITION,0.0000000,-122.3956394,37.7933781,2.9480000
MsgID.LOCAL_VELOCITY,0.0000000,-2.6900000,6.1400000,-0.0900000
MsgID.LOCAL_POSITION,6699.5980000,10.1138229,9.9393167,-2.9408770
MsgID.LOCAL_VELOCITY,6699.5980000,-2.1724954,4.7601309,-0.0624035
MsgID.GLOBAL_POSITION,0.0000000,-122.3956248,37.7933725,2.9400000
MsgID.LOCAL_VELOCITY,0.0000000,-2.1700000,4.7600000,-0.0600000
MsgID.LOCAL_POSITION,6699.8480000,9.8801908,10.6955919,-2.9454157
MsgID.LOCAL_VELOCITY,6699.8480000,-1.6887202,3.4581070,-0.1116418
MsgID.GLOBAL_POSITION,0.0000000,-122.3956163,37.7933704,2.9450000
MsgID.LOCAL_VELOCITY,0.0000000,-1.6800000,3.4500000,-0.1100000
MsgID.LOCAL_POSITION,6700.0990000,9.2581778,11.5292177,-2.9424658
MsgID.LOCAL_VELOCITY,6700.0990000,-2.8993762,2.6125569,-0.1300545
MsgID.GLOBAL_POSITION,0.0000000,-122.3956069,37.7933648,2.9420000
MsgID.LOCAL_VELOCITY,0.0000000,-2.8900000,2.6100000,-0.1300000
MsgID.GLOBAL_HOME,0.0000000,-122.3957366,37.7932815,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.LOCAL_POSITION,6700.3490000,8.3518848,12.1320419,-2.9676700
MsgID.LOCAL_VELOCITY,6700.3490000,-3.8393865,1.7895200,-0.0987860
MsgID.GLOBAL_POSITION,0.0000000,-122.3956001,37.7933567,2.9670000
MsgID.LOCAL_VELOCITY,0.0000000,-3.8400000,1.7800000,-0.0900000
MsgID.GLOBAL_POSITION,0.0000000,-122.3955957,37.7933468,2.9530000
MsgID.LOCAL_VELOCITY,0.0000000,-4.5500000,0.9000000,0.0400000
MsgID.LOCAL_POSITION,6700.5990000,7.2511210,12.5313511,-2.9532900
MsgID.LOCAL_VELOCITY,6700.5990000,-4.5590782,0.9057355,0.0476319
MsgID.GLOBAL_POSITION,0.0000000,-122.3955947,37.7933353,2.9570000
MsgID.LOCAL_VELOCITY,0.0000000,-5.3100000,-0.0800000,-0.0900000
MsgID.LOCAL_POSITION,6700.8500000,5.9766722,12.6149111,-2.9575474
MsgID.LOCAL_VELOCITY,6700.8500000,-5.3117437,-0.0896708,-0.0956772
MsgID.GLOBAL_POSITION,0.0000000,-122.3955974,37.7933231,2.9650000
MsgID.LOCAL_VELOCITY,0.0000000,-5.7900000,-0.9600000,0.1100000
MsgID.LOCAL_POSITION,6701.1000000,4.6223559,12.3803005,-2.9653485
MsgID.LOCAL_VELOCITY,6701.1000000,-5.7917495,-0.9600806,0.1153609
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957366,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956001,37.7933093,2.9750000
MsgID.LOCAL_VELOCITY,0.0000000,-6.2100000,-1.9200000,0.0600000
MsgID.LOCAL_POSITION,6701.3500000,3.0933197,12.1409407,-2.9756646
MsgID.LOCAL_VELOCITY,6701.3500000,-6.2194757,-1.9269570,0.0662783
MsgID.GLOBAL_POSITION,0.0000000,-122.3956053,37.7932944,2.9810000
MsgID.LOCAL_VELOCITY,0.0000000,-5.8900000,-2.7900000,0.2000000
MsgID.LOCAL_POSITION,6701.6010000,1.4311175,11.6743898,-2.9810200
MsgID.LOCAL_VELOCITY,6701.6010000,-5.8925548,-2.7946095,0.2051683
MsgID.GLOBAL_POSITION,0.0000000,-122.3956137,37.7932827,2.9620000
MsgID.LOCAL_VELOCITY,0.0000000,-4.1600000,-2.8600000,0.1000000
MsgID.LOCAL_POSITION,6701.8510000,0.1327517,10.9317236,-2.9626303
MsgID.LOCAL_VELOCITY,6701.8510000,-4.1695247,-2.8676233,0.1039351
MsgID.LOCAL_POSITION,6702.1010000,-0.6002308,10.1014910,-2.9738817
MsgID.LOCAL_VELOCITY,6702.1010000,-2.5646312,-2.3644226,0.0982546
MsgID.GLOBAL_POSITION,0.0000000,-122.3956230,37.7932761,2.9730000
MsgID.LOCAL_VELOCITY,0.0000000,-2.5600000,-2.3600000,0.0900000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957366,37.7932815,0.0000000
MsgID.LOCAL_POSITION,6702.3520000,-0.8617252,9.5490208,-2.9783304
MsgID.LOCAL_VELOCITY,6702.3520000,-1.4150984,-1.7372539,0.0915591
MsgID.GLOBAL_POSITION,0.0000000,-122.3956292,37.7932737,2.9780000
MsgID.LOCAL_VELOCITY,0.0000000,-1.4100000,-1.7300000,0.0900000
MsgID.LOCAL_POSITION,6702.6020000,-1.1836843,9.2692413,-2.9766824
MsgID.LOCAL_VELOCITY,6702.6020000,-0.9351488,-2.6051919,0.1303980
MsgID.GLOBAL_POSITION,0.0000000,-122.3956324,37.7932709,2.9760000
MsgID.LOCAL_VELOCITY,0.0000000,-0.9300000,-2.6000000,0.1300000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956409,37.7932676,2.9780000
MsgID.LOCAL_VELOCITY,0.0000000,-0.6000000,-3.6800000,0.1000000
MsgID.LOCAL_POSITION,6702.8520000,-1.5402900,8.5150051,-2.9780281
MsgID.LOCAL_VELOCITY,6702.8520000,-0.6003457,-3.6805625,0.1051966
MsgID.GLOBAL_POSITION,0.0000000,-122.3956544,37.7932668,2.9820000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0800000,-4.7000000,0.1200000
MsgID.LOCAL_POSITION,6703.1020000,-1.6386867,7.3129692,-2.9824595
MsgID.LOCAL_VELOCITY,6703.1020000,-0.0844025,-4.7033620,0.1246458
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957366,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956699,37.7932678,2.9740000
MsgID.LOCAL_VELOCITY,0.0000000,0.4200000,-5.6400000,0.0900000
MsgID.LOCAL_POSITION,6703.3530000,-1.5251302,5.9358964,-2.9742064
MsgID.LOCAL_VELOCITY,6703.3530000,0.4271034,-5.6473627,0.0979639
MsgID.GLOBAL_POSITION,0.0000000,-122.3956890,37.7932686,2.9650000
MsgID.LOCAL_VELOCITY,0.0000000,0.9700000,-6.5000000,0.0200000
MsgID.LOCAL_POSITION,6703.6020000,-1.4321144,4.2380042,-2.9653275
MsgID.LOCAL_VELOCITY,6703.6020000,0.9788500,-6.5092411,0.0247683
MsgID.LOCAL_POSITION,6703.8530000,-1.1526403,2.5342443,-2.9709780
MsgID.LOCAL_VELOCITY,6703.8530000,1.6834519,-6.8526835,-0.0657532
MsgID.GLOBAL_POSITION,0.0000000,-122.3957081,37.7932711,2.9700000
MsgID.LOCAL_VELOCITY,0.0000000,1.6800000,-6.8500000,-0.0600000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957256,37.7932767,2.9590000
MsgID.LOCAL_VELOCITY,0.0000000,1.9200000,-5.6600000,0.0100000
MsgID.LOCAL_POSITION,6704.1030000,-0.5357820,0.9833246,-2.9592433
MsgID.LOCAL_VELOCITY,6704.1030000,1.9260105,-5.6640754,0.0190574
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957366,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957385,37.7932796,2.9580000
MsgID.LOCAL_VELOCITY,0.0000000,1.4600000,-3.9900000,-0.1200000
MsgID.LOCAL_POSITION,6704.3530000,-0.2082349,-0.1676130,-2.9585004
MsgID.LOCAL_VELOCITY,6704.3530000,1.4687152,-3.9921277,-0.1255173
MsgID.GLOBAL_POSITION,0.0000000,-122.3957453,37.7932829,2.9640000
MsgID.LOCAL_VELOCITY,0.0000000,0.9500000,-2.5000000,-0.1300000
MsgID.LOCAL_POSITION,6704.6030000,0.1603033,-0.7723718,-2.9647281
MsgID.LOCAL_VELOCITY,6704.6030000,0.9522415,-2.5063334,-0.1343288
MsgID.GLOBAL_POSITION,0.0000000,-122.3957522,37.7932862,2.9500000
MsgID.LOCAL_VELOCITY,0.0000000,0.5000000,-1.0400000,-0.1200000
MsgID.LOCAL_POSITION,6704.8540000,0.5259311,-1.3783622,-2.9504757
MsgID.LOCAL_VELOCITY,6704.8540000,0.5007212,-1.0412117,-0.1282434
MsgID.GLOBAL_POSITION,0.0000000,-122.3957517,37.7932859,2.9520000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.2800000,-0.2000000
MsgID.LOCAL_POSITION,6705.1040000,0.4897195,-1.3349315,-2.9520240
MsgID.LOCAL_VELOCITY,6705.1040000,-0.0046929,0.2881301,-0.2054406
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957366,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957490,37.7932841,2.9590000
MsgID.LOCAL_VELOCITY,0.0000000,-0.3900000,1.2400000,-0.1500000
MsgID.LOCAL_POSITION,6705.3540000,0.2866850,-1.0992968,-2.9591572
MsgID.LOCAL_VELOCITY,6705.3540000,-0.3956129,1.2512240,-0.1529459
MsgID.GLOBAL_POSITION,0.0000000,-122.3957466,37.7932830,2.9580000
MsgID.LOCAL_VELOCITY,0.0000000,-0.5000000,1.6600000,-0.1900000
MsgID.LOCAL_POSITION,6705.6040000,0.1647400,-0.8862518,-2.9588692
MsgID.LOCAL_VELOCITY,6705.6040000,-0.5018752,1.6639510,-0.1947603
MsgID.GLOBAL_POSITION,0.0000000,-122.3957431,37.7932826,2.9720000
MsgID.LOCAL_VELOCITY,0.0000000,-0.3600000,1.6200000,-0.1400000
MsgID.LOCAL_POSITION,6705.8550000,0.1241629,-0.5719514,-2.9725959
MsgID.LOCAL_VELOCITY,6705.8550000,-0.3687290,1.6298506,-0.1437930
MsgID.GLOBAL_POSITION,0.0000000,-122.3957374,37.7932819,2.9750000
MsgID.LOCAL_VELOCITY,0.0000000,-0.2700000,1.2100000,-0.0400000
MsgID.LOCAL_POSITION,6706.1060000,0.0480532,-0.0674648,-2.9759881
MsgID.LOCAL_VELOCITY,6706.1060000,-0.2775432,1.2134341,-0.0437927
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957366,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957341,37.7932815,2.9870000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1200000,0.6000000,0.0600000
MsgID.LOCAL_POSITION,6706.3560000,0.0000772,0.2248046,-2.9874282
MsgID.LOCAL_VELOCITY,6706.3560000,-0.1267051,0.6008502,0.0695928
MsgID.GLOBAL_POSITION,0.0000000,-122.3957344,37.7932803,2.9850000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0500000,0.2700000,0.2300000
MsgID.LOCAL_POSITION,6706.6060000,-0.1354236,0.1966373,-2.9855008
MsgID.LOCAL_VELOCITY,6706.6060000,-0.0599976,0.2702022,0.2318460
MsgID.GLOBAL_POSITION,0.0000000,-122.3957340,37.7932802,2.9980000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0200000,0.0900000,0.0800000
MsgID.LOCAL_POSITION,6706.8560000,-0.1404165,0.2306409,-2.9988041
MsgID.LOCAL_VELOCITY,6706.8560000,-0.0219620,0.0934768,0.0899154
MsgID.GLOBAL_POSITION,0.0000000,-122.3957346,37.7932815,2.8680000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0500000,1.5900000
MsgID.LOCAL_POSITION,6707.1060000,0.0044040,0.1831745,-2.8673868
MsgID.LOCAL_VELOCITY,6707.1060000,-0.0119072,0.0596347,1.5972342
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957366,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957353,37.7932826,2.4130000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0300000,2.1100000
MsgID.LOCAL_POSITION,6707.3560000,0.1196097,0.1236424,-2.4137943
MsgID.LOCAL_VELOCITY,6707.3560000,-0.0183780,0.0385751,2.1171210
MsgID.GLOBAL_POSITION,0.0000000,-122.3957329,37.7932803,1.8950000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0200000,0.0200000,2.1700000
MsgID.LOCAL_POSITION,6707.6060000,-0.1307994,0.3289678,-1.8951371
MsgID.LOCAL_VELOCITY,6707.6060000,-0.0276749,0.0205727,2.1713185
MsgID.GLOBAL_POSITION,0.0000000,-122.3957335,37.7932798,1.3800000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0000000,2.1900000
MsgID.LOCAL_POSITION,6707.8560000,-0.1937865,0.2804355,-1.3808882
MsgID.LOCAL_VELOCITY,6707.8560000,-0.0199863,0.0051587,2.1928873
MsgID.GLOBAL_POSITION,0.0000000,-122.3957348,37.7932805,0.8470000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,2.1900000
MsgID.LOCAL_POSITION,6708.1070000,-0.1073482,0.1626854,-0.8479168
MsgID.LOCAL_VELOCITY,6708.1070000,-0.0067395,-0.0002075,2.1999240
MsgID.GLOBAL_HOME,0.0000000,-122.3957366,37.7932815,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.LOCAL_POSITION,6708.3580000,0.0259602,0.2530650,-0.3055413
